index,Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,Court,Opponent,OppPTS,OppFGM,OppFGA,OppFG%,Opp3PM,Opp3PA,Opp3P%,OppFTM,OppFTA,OppFT%,OppOREB,OppDREB,OppREB,OppAST,OppTOV,OppSTL,OppBLK,OppPF,Pos,OppPos,Pace,OFFRTG,DEFRTG,Margin,formatted_date,week_of_season
1677,CHA,CHA @ PHI,2019-11-10,L,12,25,8,19,42.1,6,10,60.0,3,4,75.0,1,7,8,4,4,2,0,7,-1,0,PHI,26,9,17,52.9,2,6,33.3,6,9,66.7,2,9,11,5,6,4,2,3,24.06038888888889,24.06038888888889,96.24155555555556,103.90521996735067,108.0614287660447,-8,2019-11-10,3
1679,ATL,ATL @ POR,2019-11-10,L,12,32,13,27,48.1,5,11,45.5,1,1,100.0,5,5,10,3,3,2,0,9,0,0,POR,32,10,17,58.8,1,6,16.7,11,14,78.6,1,7,8,1,3,2,4,3,24.255,24.255,97.02,131.9315605029891,131.9315605029891,0,2019-11-10,3
1680,SAS,SAS vs. BOS,2019-11-09,L,12,24,9,31,29.0,1,9,11.1,5,9,55.6,11,8,19,6,2,0,3,4,-7,1,BOS,31,11,21,52.4,3,7,42.9,6,6,100.0,1,11,12,7,2,2,3,7,24.520555555555553,24.520555555555553,98.08222222222221,97.8770645943313,126.42454176767792,-20,2019-11-09,3
1681,OKC,OKC vs. GSW,2019-11-09,W,12,30,11,16,68.8,2,3,66.7,6,6,100.0,1,9,10,6,7,4,1,7,6,1,GSW,24,9,19,47.4,1,5,20.0,5,5,100.0,1,3,4,7,5,3,2,6,24.49625,24.49625,97.985,122.46772465173241,97.97417972138592,6,2019-11-09,3
1682,NOP,NOP @ CHA,2019-11-09,W,12,34,12,23,52.2,4,7,57.1,6,6,100.0,5,12,17,9,4,0,0,7,10,0,CHA,24,8,25,32.0,2,13,15.4,6,8,75.0,5,6,11,5,1,3,1,5,23.949999999999996,23.949999999999996,95.79999999999998,141.96242171189982,100.2087682672234,5,2019-11-09,3
1683,MEM,MEM vs. DAL,2019-11-09,L,12,31,14,24,58.3,3,6,50.0,0,0,0.0,2,8,10,10,6,3,1,7,-3,1,DAL,34,15,26,57.7,3,8,37.5,1,3,33.3,4,8,12,8,5,2,2,1,28.06833333333333,28.06833333333333,112.27333333333333,110.44474793658334,121.13294934980108,-16,2019-11-09,3
1684,HOU,HOU @ CHI,2019-11-09,W,12,31,12,21,57.1,4,10,40.0,3,4,75.0,3,10,13,6,6,2,2,6,4,0,CHI,27,11,26,42.3,1,6,16.7,4,5,80.0,4,6,10,6,3,2,1,4,25.902142857142856,25.902142857142856,103.60857142857142,119.68121777017898,104.23847999338169,23,2019-11-09,3
1685,GSW,GSW @ OKC,2019-11-09,L,12,24,9,19,47.4,1,5,20.0,5,5,100.0,1,3,4,7,5,3,2,6,-6,0,OKC,30,11,16,68.8,2,3,66.7,6,6,100.0,1,9,10,6,7,4,1,7,24.49625,24.49625,97.985,97.97417972138592,122.46772465173241,-6,2019-11-09,3
1686,DAL,DAL @ MEM,2019-11-09,W,12,34,15,26,57.7,3,8,37.5,1,3,33.3,4,8,12,8,5,2,2,1,3,0,MEM,31,14,24,58.3,3,6,50.0,0,0,0.0,2,8,10,10,6,3,1,7,28.06833333333333,28.06833333333333,112.27333333333333,121.13294934980108,110.44474793658334,16,2019-11-09,3
1687,CHI,CHI vs. HOU,2019-11-09,L,12,27,11,26,42.3,1,6,16.7,4,5,80.0,4,6,10,6,3,2,1,4,-4,1,HOU,31,12,21,57.1,4,10,40.0,3,4,75.0,3,10,13,6,6,2,2,6,25.902142857142856,25.902142857142856,103.60857142857142,104.23847999338169,119.68121777017898,-23,2019-11-09,3
1688,CHA,CHA vs. NOP,2019-11-09,L,12,24,8,25,32.0,2,13,15.4,6,8,75.0,5,6,11,5,1,3,1,5,-10,1,NOP,34,12,23,52.2,4,7,57.1,6,6,100.0,5,12,17,9,4,0,0,7,23.949999999999996,23.949999999999996,95.79999999999998,100.2087682672234,141.96242171189982,-5,2019-11-09,3
1689,BOS,BOS @ SAS,2019-11-09,W,12,31,11,21,52.4,3,7,42.9,6,6,100.0,1,11,12,7,2,2,3,7,7,0,SAS,24,9,31,29.0,1,9,11.1,5,9,55.6,11,8,19,6,2,0,3,4,24.520555555555553,24.520555555555553,98.08222222222221,126.42454176767792,97.8770645943313,20,2019-11-09,3
1690,WAS,WAS vs. CLE,2019-11-08,L,12,16,8,21,38.1,0,8,0.0,0,1,0.0,2,6,8,5,4,0,2,5,-9,1,CLE,25,9,23,39.1,1,5,20.0,6,7,85.7,7,9,16,3,3,3,1,2,21.80237762237762,21.80237762237762,87.20951048951048,73.38649149704595,114.6663929641343,-13,2019-11-08,3
1691,UTA,UTA vs. MIL,2019-11-08,W,12,22,7,19,36.8,2,6,33.3,6,12,50.0,3,11,14,4,5,0,0,5,-4,1,MIL,26,10,27,37.0,2,5,40.0,4,6,66.7,8,9,17,1,4,4,2,10,25.66552631578947,25.66552631578947,102.66210526315788,85.71809410534303,101.30320212449631,3,2019-11-08,3
1693,SAC,SAC @ ATL,2019-11-08,W,12,30,9,15,60.0,7,9,77.8,5,5,100.0,0,5,5,7,5,2,0,4,4,0,ATL,26,11,16,68.8,3,7,42.9,1,3,33.3,1,5,6,4,5,4,0,6,21.65416666666667,21.65416666666667,86.61666666666667,138.54146623051759,120.06927073311525,12,2019-11-08,3
1694,POR,POR vs. BKN,2019-11-08,L,12,29,11,24,45.8,2,7,28.6,5,5,100.0,2,8,10,4,1,1,3,7,-1,1,BKN,30,10,25,40.0,4,9,44.4,6,9,66.7,5,9,14,6,2,1,2,6,24.44891608391608,24.44891608391608,97.79566433566433,118.61466537192578,122.70482624681978,-4,2019-11-08,3
1695,PHI,PHI @ DEN,2019-11-08,L,12,13,5,21,23.8,1,8,12.5,2,4,50.0,3,7,10,4,6,2,3,5,-22,0,DEN,35,14,23,60.9,5,7,71.4,2,2,100.0,2,9,11,11,2,3,3,4,23.990000000000002,23.990000000000002,95.96000000000001,54.18924551896623,145.89412255106294,-3,2019-11-08,3
1696,ORL,ORL vs. MEM,2019-11-08,W,12,34,13,25,52.0,2,6,33.3,6,7,85.7,6,15,21,8,0,3,2,3,26,1,MEM,8,3,23,13.0,2,9,22.2,0,0,0.0,2,5,7,2,4,0,0,5,22.639358288770055,22.639358288770055,90.55743315508022,150.1809351940211,35.33669063388732,32,2019-11-08,3
1697,NYK,NYK @ DAL,2019-11-08,W,12,22,6,19,31.6,2,5,40.0,8,13,61.5,4,12,16,2,3,2,2,5,0,0,DAL,22,8,22,36.4,2,11,18.2,4,5,80.0,1,11,12,5,2,2,2,8,24.169179487179484,24.169179487179484,96.67671794871794,91.02501808830489,91.02501808830489,4,2019-11-08,3
1699,MIN,MIN vs. GSW,2019-11-08,W,12,30,10,27,37.0,2,10,20.0,8,9,88.9,3,9,12,5,3,4,3,5,6,1,GSW,24,10,23,43.5,2,6,33.3,2,2,100.0,3,8,11,2,8,0,4,8,28.480795454545458,28.480795454545458,113.92318181818183,105.33413663912283,84.26730931129828,0,2019-11-08,3
1700,MIL,MIL @ UTA,2019-11-08,L,12,26,10,27,37.0,2,5,40.0,4,6,66.7,8,9,17,1,4,4,2,10,4,0,UTA,22,7,19,36.8,2,6,33.3,6,12,50.0,3,11,14,4,5,0,0,5,25.66552631578947,25.66552631578947,102.66210526315788,101.30320212449631,85.71809410534303,-3,2019-11-08,3
1701,MIA,MIA @ LAL,2019-11-08,L,12,14,4,19,21.1,2,10,20.0,4,6,66.7,4,8,12,3,4,2,0,3,-3,0,LAL,17,7,17,41.2,3,5,60.0,0,0,0.0,1,9,10,5,6,1,2,7,21.136324786324785,21.136324786324785,84.54529914529914,66.23668088719951,80.43025536302797,-15,2019-11-08,3
1702,MEM,MEM @ ORL,2019-11-08,L,12,8,3,23,13.0,2,9,22.2,0,0,0.0,2,5,7,2,4,0,0,5,-26,0,ORL,34,13,25,52.0,2,6,33.3,6,7,85.7,6,15,21,8,0,3,2,3,22.639358288770055,22.639358288770055,90.55743315508022,35.33669063388732,150.1809351940211,-32,2019-11-08,3
1703,LAL,LAL vs. MIA,2019-11-08,W,12,17,7,17,41.2,3,5,60.0,0,0,0.0,1,9,10,5,6,1,2,7,3,1,MIA,14,4,19,21.1,2,10,20.0,4,6,66.7,4,8,12,3,4,2,0,3,21.136324786324785,21.136324786324785,84.54529914529914,80.43025536302797,66.23668088719951,15,2019-11-08,3
1704,IND,IND vs. DET,2019-11-08,W,12,27,10,18,55.6,1,3,33.3,6,6,100.0,2,7,9,3,4,2,1,4,-7,1,DET,34,11,21,52.4,6,11,54.5,6,6,100.0,2,6,8,8,4,0,0,5,23.64111111111111,23.64111111111111,94.56444444444443,114.20783005122902,143.81726747191806,6,2019-11-08,3
1705,GSW,GSW @ MIN,2019-11-08,L,12,24,10,23,43.5,2,6,33.3,2,2,100.0,3,8,11,2,8,0,4,8,-6,0,MIN,30,10,27,37.0,2,10,20.0,8,9,88.9,3,9,12,5,3,4,3,5,28.480795454545458,28.480795454545458,113.92318181818183,84.26730931129828,105.33413663912283,0,2019-11-08,3
1706,DET,DET @ IND,2019-11-08,L,12,34,11,21,52.4,6,11,54.5,6,6,100.0,2,6,8,8,4,0,0,5,7,0,IND,27,10,18,55.6,1,3,33.3,6,6,100.0,2,7,9,3,4,2,1,4,23.64111111111111,23.64111111111111,94.56444444444443,143.81726747191806,114.20783005122902,-6,2019-11-08,3
1707,DEN,DEN vs. PHI,2019-11-08,W,12,35,14,23,60.9,5,7,71.4,2,2,100.0,2,9,11,11,2,3,3,4,22,1,PHI,13,5,21,23.8,1,8,12.5,2,4,50.0,3,7,10,4,6,2,3,5,23.990000000000002,23.990000000000002,95.96000000000001,145.89412255106294,54.18924551896623,3,2019-11-08,3
1708,DAL,DAL vs. NYK,2019-11-08,L,12,22,8,22,36.4,2,11,18.2,4,5,80.0,1,11,12,5,2,2,2,8,0,1,NYK,22,6,19,31.6,2,5,40.0,8,13,61.5,4,12,16,2,3,2,2,5,24.169179487179484,24.169179487179484,96.67671794871794,91.02501808830489,91.02501808830489,-4,2019-11-08,3
1709,CLE,CLE @ WAS,2019-11-08,W,12,25,9,23,39.1,1,5,20.0,6,7,85.7,7,9,16,3,3,3,1,2,9,0,WAS,16,8,21,38.1,0,8,0.0,0,1,0.0,2,6,8,5,4,0,2,5,21.80237762237762,21.80237762237762,87.20951048951048,114.6663929641343,73.38649149704595,13,2019-11-08,3
1710,BKN,BKN @ POR,2019-11-08,W,12,30,10,25,40.0,4,9,44.4,6,9,66.7,5,9,14,6,2,1,2,6,1,0,POR,29,11,24,45.8,2,7,28.6,5,5,100.0,2,8,10,4,1,1,3,7,24.44891608391608,24.44891608391608,97.79566433566433,122.70482624681978,118.61466537192578,4,2019-11-08,3
1711,ATL,ATL vs. SAC,2019-11-08,L,12,26,11,16,68.8,3,7,42.9,1,3,33.3,1,5,6,4,5,4,0,6,-4,1,SAC,30,9,15,60.0,7,9,77.8,5,5,100.0,0,5,5,7,5,2,0,4,21.65416666666667,21.65416666666667,86.61666666666667,120.06927073311525,138.54146623051759,-12,2019-11-08,3
1712,SAS,SAS vs. OKC,2019-11-07,W,12,29,13,24,54.2,3,9,33.3,0,0,0.0,3,7,10,11,2,1,1,5,1,1,OKC,28,11,18,61.1,1,5,20.0,5,6,83.3,1,8,9,6,4,2,0,1,23.126875,23.126875,92.5075,125.39523822392779,121.07126449206822,9,2019-11-07,3
1713,POR,POR @ LAC,2019-11-07,L,12,25,9,26,34.6,3,12,25.0,4,5,80.0,2,4,6,5,3,1,0,7,-12,0,LAC,37,14,21,66.7,1,5,20.0,8,8,100.0,2,12,14,4,4,0,4,4,27.05238095238095,27.05238095238095,108.2095238095238,92.41330751628234,136.77169512409787,-6,2019-11-07,3
1714,PHX,PHX vs. MIA,2019-11-07,L,12,22,9,20,45.0,3,7,42.9,1,4,25.0,2,6,8,9,4,0,0,5,-9,1,MIA,31,13,20,65.0,4,6,66.7,1,4,25.0,2,10,12,4,5,4,1,6,24.18291666666667,24.18291666666667,96.73166666666668,90.97331104946672,128.1896655697031,-16,2019-11-07,3
1715,OKC,OKC @ SAS,2019-11-07,L,12,28,11,18,61.1,1,5,20.0,5,6,83.3,1,8,9,6,4,2,0,1,-1,0,SAS,29,13,24,54.2,3,9,33.3,0,0,0.0,3,7,10,11,2,1,1,5,23.126875,23.126875,92.5075,121.07126449206822,125.39523822392779,-9,2019-11-07,3
1716,MIA,MIA @ PHX,2019-11-07,W,12,31,13,20,65.0,4,6,66.7,1,4,25.0,2,10,12,4,5,4,1,6,9,0,PHX,22,9,20,45.0,3,7,42.9,1,4,25.0,2,6,8,9,4,0,0,5,24.18291666666667,24.18291666666667,96.73166666666668,128.1896655697031,90.97331104946672,16,2019-11-07,3
1717,LAC,LAC vs. POR,2019-11-07,W,12,37,14,21,66.7,1,5,20.0,8,8,100.0,2,12,14,4,4,0,4,4,12,1,POR,25,9,26,34.6,3,12,25.0,4,5,80.0,2,4,6,5,3,1,0,7,27.05238095238095,27.05238095238095,108.2095238095238,136.77169512409787,92.41330751628234,6,2019-11-07,3
1718,CHA,CHA vs. BOS,2019-11-07,L,12,20,7,17,41.2,2,7,28.6,4,6,66.7,1,10,11,7,6,1,1,5,-3,1,BOS,23,8,23,34.8,0,6,0.0,7,8,87.5,4,8,12,5,3,5,2,5,24.41269841269841,24.41269841269841,97.65079365079364,81.92457737321197,94.21326397919375,-21,2019-11-07,3
1719,BOS,BOS @ CHA,2019-11-07,W,12,23,8,23,34.8,0,6,0.0,7,8,87.5,4,8,12,5,3,5,2,5,3,0,CHA,20,7,17,41.2,2,7,28.6,4,6,66.7,1,10,11,7,6,1,1,5,24.41269841269841,24.41269841269841,97.65079365079364,94.21326397919375,81.92457737321197,21,2019-11-07,3
1720,WAS,WAS @ IND,2019-11-06,L,12,26,10,25,40.0,3,10,30.0,3,3,100.0,5,5,10,7,1,2,1,8,-1,0,IND,27,8,20,40.0,3,7,42.9,8,9,88.9,6,8,14,5,6,0,0,6,21.81164335664336,21.81164335664336,87.24657342657343,119.20238917752594,123.78709645358464,-15,2019-11-06,3
1721,UTA,UTA vs. PHI,2019-11-06,W,12,22,7,21,33.3,1,8,12.5,7,11,63.6,3,7,10,5,1,3,0,7,-9,1,PHI,31,9,17,52.9,1,4,25.0,12,14,85.7,3,14,17,5,4,0,0,8,23.894235294117646,23.894235294117646,95.57694117647058,92.07241717175198,129.73840601474146,2,2019-11-06,3
1722,TOR,TOR vs. SAC,2019-11-06,W,12,29,12,24,50.0,3,9,33.3,2,4,50.0,0,10,10,8,2,1,1,4,-3,1,SAC,32,11,24,45.8,6,10,60.0,4,5,80.0,1,10,11,7,2,1,2,4,27.167727272727273,27.167727272727273,108.67090909090909,106.74429888403687,117.78681256169585,4,2019-11-06,3
1723,SAC,SAC @ TOR,2019-11-06,L,12,32,11,24,45.8,6,10,60.0,4,5,80.0,1,10,11,7,2,1,2,4,3,0,TOR,29,12,24,50.0,3,9,33.3,2,4,50.0,0,10,10,8,2,1,1,4,27.167727272727273,27.167727272727273,108.67090909090909,117.78681256169585,106.74429888403687,-4,2019-11-06,3
1724,PHI,PHI @ UTA,2019-11-06,L,12,31,9,17,52.9,1,4,25.0,12,14,85.7,3,14,17,5,4,0,0,8,9,0,UTA,22,7,21,33.3,1,8,12.5,7,11,63.6,3,7,10,5,1,3,0,7,23.894235294117646,23.894235294117646,95.57694117647058,129.73840601474146,92.07241717175198,-2,2019-11-06,3
1725,ORL,ORL @ DAL,2019-11-06,L,12,27,8,13,61.5,2,3,66.7,9,10,90.0,0,13,13,7,8,3,5,10,6,0,DAL,21,7,25,28.0,3,9,33.3,4,6,66.7,4,4,8,5,3,1,0,7,25.434117647058823,25.434117647058823,101.73647058823529,106.15662149035572,82.56626115916555,-1,2019-11-06,3
1726,NYK,NYK @ DET,2019-11-06,L,12,17,6,16,37.5,1,4,25.0,4,6,66.7,0,7,7,3,5,3,1,7,-9,0,DET,26,6,15,40.0,4,8,50.0,10,12,83.3,2,11,13,6,7,1,0,6,24.03,24.03,96.12,70.74490220557635,108.19808572617562,-20,2019-11-06,3
1727,MIN,MIN @ MEM,2019-11-06,L,12,25,10,25,40.0,3,10,30.0,2,5,40.0,4,3,7,5,2,2,1,3,-11,0,MEM,36,14,21,66.7,3,4,75.0,5,5,100.0,3,11,14,8,3,1,1,5,23.487499999999997,23.487499999999997,93.94999999999999,106.43959552953699,153.27301756253328,-16,2019-11-06,3
1728,MIL,MIL @ LAC,2019-11-06,W,12,31,10,23,43.5,3,10,30.0,8,10,80.0,3,11,14,4,5,2,3,9,-4,0,LAC,35,11,30,36.7,5,11,45.5,8,12,66.7,7,11,18,7,4,1,0,10,29.956587301587298,29.956587301587298,119.82634920634919,103.48308266194732,116.83573848929537,5,2019-11-06,3
1729,MEM,MEM vs. MIN,2019-11-06,W,12,36,14,21,66.7,3,4,75.0,5,5,100.0,3,11,14,8,3,1,1,5,11,1,MIN,25,10,25,40.0,3,10,30.0,2,5,40.0,4,3,7,5,2,2,1,3,23.487499999999997,23.487499999999997,93.94999999999999,153.27301756253328,106.43959552953699,16,2019-11-06,3
1730,LAC,LAC vs. MIL,2019-11-06,L,12,35,11,30,36.7,5,11,45.5,8,12,66.7,7,11,18,7,4,1,0,10,4,1,MIL,31,10,23,43.5,3,10,30.0,8,10,80.0,3,11,14,4,5,2,3,9,29.956587301587298,29.956587301587298,119.82634920634919,116.83573848929537,103.48308266194732,-5,2019-11-06,3
1731,IND,IND vs. WAS,2019-11-06,W,12,27,8,20,40.0,3,7,42.9,8,9,88.9,6,8,14,5,6,0,0,6,1,1,WAS,26,10,25,40.0,3,10,30.0,3,3,100.0,5,5,10,7,1,2,1,8,21.81164335664336,21.81164335664336,87.24657342657343,123.78709645358464,119.20238917752594,15,2019-11-06,3
1732,HOU,HOU vs. GSW,2019-11-06,W,12,31,11,22,50.0,6,12,50.0,3,5,60.0,2,8,10,8,3,1,4,5,2,1,GSW,29,10,23,43.5,4,10,40.0,5,6,83.3,3,8,11,6,1,0,0,2,23.62618181818182,23.62618181818182,94.50472727272728,131.21036754294158,122.74518254017114,17,2019-11-06,3
1733,GSW,GSW @ HOU,2019-11-06,L,12,29,10,23,43.5,4,10,40.0,5,6,83.3,3,8,11,6,1,0,0,2,-2,0,HOU,31,11,22,50.0,6,12,50.0,3,5,60.0,2,8,10,8,3,1,4,5,23.62618181818182,23.62618181818182,94.50472727272728,122.74518254017114,131.21036754294158,-17,2019-11-06,3
1734,DET,DET vs. NYK,2019-11-06,W,12,26,6,15,40.0,4,8,50.0,10,12,83.3,2,11,13,6,7,1,0,6,9,1,NYK,17,6,16,37.5,1,4,25.0,4,6,66.7,0,7,7,3,5,3,1,7,24.03,24.03,96.12,108.19808572617562,70.74490220557635,20,2019-11-06,3
1735,DAL,DAL vs. ORL,2019-11-06,W,12,21,7,25,28.0,3,9,33.3,4,6,66.7,4,4,8,5,3,1,0,7,-6,1,ORL,27,8,13,61.5,2,3,66.7,9,10,90.0,0,13,13,7,8,3,5,10,25.434117647058823,25.434117647058823,101.73647058823529,82.56626115916555,106.15662149035572,1,2019-11-06,3
1738,SAS,SAS @ ATL,2019-11-05,L,12,22,8,21,38.1,2,9,22.2,4,5,80.0,1,6,7,3,5,2,1,6,-16,0,ATL,38,13,23,56.5,6,11,54.5,6,7,85.7,3,9,12,7,2,3,1,4,25.421166666666664,25.421166666666664,101.68466666666666,86.54205484930537,149.48173110334565,-8,2019-11-05,3
1739,ORL,ORL @ OKC,2019-11-05,L,12,15,5,19,26.3,1,7,14.3,4,4,100.0,1,11,12,3,3,0,2,8,-6,0,OKC,21,7,21,33.3,2,8,25.0,5,6,83.3,1,11,12,5,0,1,2,3,22.251666666666665,22.251666666666665,89.00666666666666,67.41068084787656,94.3749531870272,-8,2019-11-05,3
1740,OKC,OKC vs. ORL,2019-11-05,W,12,21,7,21,33.3,2,8,25.0,5,6,83.3,1,11,12,5,0,1,2,3,6,1,ORL,15,5,19,26.3,1,7,14.3,4,4,100.0,1,11,12,3,3,0,2,8,22.251666666666665,22.251666666666665,89.00666666666666,94.3749531870272,67.41068084787656,8,2019-11-05,3
1741,MIA,MIA @ DEN,2019-11-05,L,12,20,8,22,36.4,1,8,12.5,3,6,50.0,5,7,12,5,6,5,2,4,0,0,DEN,20,10,20,50.0,0,5,0.0,0,0,0.0,1,8,9,8,7,4,0,4,25.150480769230768,25.150480769230768,100.60192307692307,79.52134268728615,79.52134268728615,-20,2019-11-05,3
1742,LAL,LAL @ CHI,2019-11-05,W,12,38,15,25,60.0,4,9,44.4,4,8,50.0,4,8,12,10,0,4,2,4,19,0,CHI,19,7,14,50.0,3,7,42.9,2,5,40.0,0,9,9,5,7,0,0,6,23.953846153846154,23.953846153846154,95.81538461538462,158.6384071933205,79.31920359666024,6,2019-11-05,3
1743,IND,IND @ CHA,2019-11-05,L,12,21,9,19,47.4,2,5,40.0,1,1,100.0,1,5,6,5,6,1,0,10,-14,0,CHA,35,12,20,60.0,3,7,42.9,8,14,57.1,3,7,10,3,1,2,1,3,23.72625,23.72625,94.905,88.50956219377272,147.5159369896212,0,2019-11-05,3
1744,DEN,DEN vs. MIA,2019-11-05,W,12,20,10,20,50.0,0,5,0.0,0,0,0.0,1,8,9,8,7,4,0,4,0,1,MIA,20,8,22,36.4,1,8,12.5,3,6,50.0,5,7,12,5,6,5,2,4,25.150480769230768,25.150480769230768,100.60192307692307,79.52134268728615,79.52134268728615,20,2019-11-05,3
1745,CLE,CLE vs. BOS,2019-11-05,L,12,30,12,25,48.0,4,9,44.4,2,2,100.0,2,6,8,8,1,2,2,5,0,1,BOS,30,11,19,57.9,5,6,83.3,3,6,50.0,1,11,12,3,5,1,3,5,24.918571428571425,24.918571428571425,99.6742857142857,120.39213438055383,120.39213438055383,-6,2019-11-05,3
1746,CHI,CHI vs. LAL,2019-11-05,L,12,19,7,14,50.0,3,7,42.9,2,5,40.0,0,9,9,5,7,0,0,6,-19,1,LAL,38,15,25,60.0,4,9,44.4,4,8,50.0,4,8,12,10,0,4,2,4,23.953846153846154,23.953846153846154,95.81538461538462,79.31920359666024,158.6384071933205,-6,2019-11-05,3
1747,CHA,CHA vs. IND,2019-11-05,W,12,35,12,20,60.0,3,7,42.9,8,14,57.1,3,7,10,3,1,2,1,3,14,1,IND,21,9,19,47.4,2,5,40.0,1,1,100.0,1,5,6,5,6,1,0,10,23.72625,23.72625,94.905,147.5159369896212,88.50956219377272,0,2019-11-05,3
1748,BOS,BOS @ CLE,2019-11-05,W,12,30,11,19,57.9,5,6,83.3,3,6,50.0,1,11,12,3,5,1,3,5,0,0,CLE,30,12,25,48.0,4,9,44.4,2,2,100.0,2,6,8,8,1,2,2,5,24.918571428571425,24.918571428571425,99.6742857142857,120.39213438055383,120.39213438055383,6,2019-11-05,3
1749,ATL,ATL vs. SAS,2019-11-05,W,12,38,13,23,56.5,6,11,54.5,6,7,85.7,3,9,12,7,2,3,1,4,16,1,SAS,22,8,21,38.1,2,9,22.2,4,5,80.0,1,6,7,3,5,2,1,6,25.421166666666664,25.421166666666664,101.68466666666666,149.48173110334565,86.54205484930537,8,2019-11-05,3
1750,WAS,WAS vs. DET,2019-11-04,W,12,22,10,21,47.6,1,3,33.3,1,3,33.3,1,8,9,6,3,2,4,5,1,1,DET,21,7,24,29.2,2,5,40.0,5,7,71.4,6,7,13,2,4,1,1,3,23.366517857142856,23.366517857142856,93.46607142857142,94.15181215490725,89.87218432968419,16,2019-11-04,3
1751,POR,POR @ GSW,2019-11-04,L,12,35,13,34,38.2,4,13,30.8,5,5,100.0,8,8,16,4,2,2,2,11,-5,0,GSW,40,9,22,40.9,2,8,25.0,20,21,95.2,2,12,14,5,2,1,2,3,29.314999999999998,29.314999999999998,117.25999999999999,119.39280231963161,136.44891693672184,-9,2019-11-04,3
1752,PHX,PHX vs. PHI,2019-11-04,W,12,33,11,21,52.4,3,7,42.9,8,9,88.9,0,9,9,6,3,1,2,5,6,1,PHI,27,10,20,50.0,4,8,50.0,3,4,75.0,1,8,9,6,5,0,2,10,26.565,26.565,106.26,124.22360248447204,101.63749294184076,5,2019-11-04,3
1753,PHI,PHI @ PHX,2019-11-04,L,12,27,10,20,50.0,4,8,50.0,3,4,75.0,1,8,9,6,5,0,2,10,-6,0,PHX,33,11,21,52.4,3,7,42.9,8,9,88.9,0,9,9,6,3,1,2,5,26.565,26.565,106.26,101.63749294184076,124.22360248447204,-5,2019-11-04,3
1754,NOP,NOP @ BKN,2019-11-04,L,12,27,11,21,52.4,2,4,50.0,3,3,100.0,2,4,6,4,4,4,3,9,-4,0,BKN,31,11,24,45.8,4,10,40.0,5,6,83.3,5,7,12,6,5,1,0,3,23.74722222222222,23.74722222222222,94.98888888888888,113.69750848052405,130.54158381097204,-10,2019-11-04,3
1755,MIN,MIN vs. MIL,2019-11-04,L,12,24,10,30,33.3,3,10,30.0,1,2,50.0,5,8,13,5,3,2,0,7,-8,1,MIL,32,9,19,47.4,4,8,50.0,10,14,71.4,2,12,14,4,4,2,1,2,26.98294117647059,26.98294117647059,107.93176470588236,88.94508513003858,118.59344684005144,-28,2019-11-04,3
1756,MIL,MIL @ MIN,2019-11-04,W,12,32,9,19,47.4,4,8,50.0,10,14,71.4,2,12,14,4,4,2,1,2,8,0,MIN,24,10,30,33.3,3,10,30.0,1,2,50.0,5,8,13,5,3,2,0,7,26.98294117647059,26.98294117647059,107.93176470588236,118.59344684005144,88.94508513003858,28,2019-11-04,3
1757,MEM,MEM vs. HOU,2019-11-04,L,12,24,9,26,34.6,0,7,0.0,6,8,75.0,6,8,14,4,2,4,2,6,1,1,HOU,23,6,21,28.6,4,14,28.6,7,10,70.0,5,9,14,3,6,0,0,8,24.375461538461536,24.375461538461536,97.50184615384615,98.45967413634772,94.3571877139999,-7,2019-11-04,3
1758,HOU,HOU @ MEM,2019-11-04,W,12,23,6,21,28.6,4,14,28.6,7,10,70.0,5,9,14,3,6,0,0,8,-1,0,MEM,24,9,26,34.6,0,7,0.0,6,8,75.0,6,8,14,4,2,4,2,6,24.375461538461536,24.375461538461536,97.50184615384615,94.3571877139999,98.45967413634772,7,2019-11-04,3
1759,GSW,GSW vs. POR,2019-11-04,W,12,40,9,22,40.9,2,8,25.0,20,21,95.2,2,12,14,5,2,1,2,3,5,1,POR,35,13,34,38.2,4,13,30.8,5,5,100.0,8,8,16,4,2,2,2,11,29.314999999999998,29.314999999999998,117.25999999999999,136.44891693672184,119.39280231963161,9,2019-11-04,3
1760,DET,DET @ WAS,2019-11-04,L,12,21,7,24,29.2,2,5,40.0,5,7,71.4,6,7,13,2,4,1,1,3,-1,0,WAS,22,10,21,47.6,1,3,33.3,1,3,33.3,1,8,9,6,3,2,4,5,23.366517857142856,23.366517857142856,93.46607142857142,89.87218432968419,94.15181215490725,-16,2019-11-04,3
1761,BKN,BKN vs. NOP,2019-11-04,W,12,31,11,24,45.8,4,10,40.0,5,6,83.3,5,7,12,6,5,1,0,3,4,1,NOP,27,11,21,52.4,2,4,50.0,3,3,100.0,2,4,6,4,4,4,3,9,23.74722222222222,23.74722222222222,94.98888888888888,130.54158381097204,113.69750848052405,10,2019-11-04,3
1762,UTA,UTA @ LAC,2019-11-03,L,12,25,6,13,46.2,1,5,20.0,12,15,80.0,1,4,5,1,6,0,0,11,-15,0,LAC,40,12,24,50.0,4,10,40.0,12,14,85.7,6,7,13,5,1,5,1,11,23.479875,23.479875,93.9195,106.47416138288641,170.35865821261825,-11,2019-11-03,2
