Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
SAS,SAS vs. PHX,01/24/2020,,L,12,28,10,23,43.5,1,7,14.3,7,9,77.8,6,9,15,6,2,3,0,5,6
BOS,BOS @ ORL,01/24/2020,,W,12,29,12,21,57.1,3,4,75.0,2,2,100.0,1,10,11,11,6,2,3,6,9
OKC,OKC vs. ATL,01/24/2020,,W,12,38,13,20,65.0,7,9,77.8,5,8,62.5,2,7,9,10,3,1,0,7,6
ATL,ATL @ OKC,01/24/2020,,L,12,32,11,20,55.0,4,9,44.4,6,8,75.0,2,6,8,6,2,1,1,9,-6
DET,DET vs. MEM,01/24/2020,,L,12,24,9,23,39.1,1,9,11.1,5,8,62.5,1,10,11,6,2,2,0,4,-2
MIL,MIL @ CHA,01/24/2020,,W,12,28,10,23,43.5,2,12,16.7,6,8,75.0,5,11,16,6,4,3,2,3,5
GSW,GSW vs. IND,01/24/2020,,L,12,35,13,23,56.5,7,13,53.8,2,2,100.0,2,7,9,8,3,1,0,5,4
LAC,LAC @ MIA,01/24/2020,,W,12,38,13,23,56.5,8,12,66.7,4,4,100.0,3,11,14,10,1,2,1,5,18
IND,IND @ GSW,01/24/2020,,W,12,31,11,19,57.9,4,7,57.1,5,6,83.3,0,6,6,7,2,2,2,1,-4
WAS,WAS @ CLE,01/23/2020,,W,12,32,11,19,57.9,5,8,62.5,5,7,71.4,2,6,8,8,2,0,1,6,7
BKN,BKN vs. LAL,01/23/2020,,L,12,24,9,24,37.5,6,13,46.2,0,0,0.0,4,7,11,7,5,2,0,5,-5
DAL,DAL @ POR,01/23/2020,,W,12,25,9,20,45.0,5,11,45.5,2,4,50.0,2,8,10,5,3,2,2,3,-2
POR,POR vs. DAL,01/23/2020,,L,12,27,10,24,41.7,7,11,63.6,0,0,0.0,3,8,11,3,4,1,0,3,2
LAL,LAL @ BKN,01/23/2020,,W,12,29,10,22,45.5,6,13,46.2,3,4,75.0,2,10,12,7,4,3,2,3,5
CLE,CLE vs. WAS,01/23/2020,,L,12,25,10,23,43.5,1,7,14.3,4,4,100.0,4,7,11,7,3,1,0,8,-7
TOR,TOR vs. PHI,01/22/2020,,W,12,26,10,21,47.6,4,7,57.1,2,3,66.7,4,14,18,8,5,0,1,5,4
ATL,ATL vs. LAC,01/22/2020,,W,12,28,10,31,32.3,6,15,40.0,2,2,100.0,8,13,21,7,4,3,1,7,13
IND,IND @ PHX,01/22/2020,,W,12,29,11,22,50.0,2,5,40.0,5,6,83.3,2,7,9,6,2,2,3,4,12
CHI,CHI vs. MIN,01/22/2020,,W,12,22,4,16,25.0,1,7,14.3,13,15,86.7,2,12,14,2,5,1,2,4,-5
ORL,ORL vs. OKC,01/22/2020,,L,12,38,14,21,66.7,4,5,80.0,6,7,85.7,0,7,7,7,3,0,0,7,6
MIN,MIN @ CHI,01/22/2020,,L,12,27,11,23,47.8,5,11,45.5,0,2,0.0,1,11,12,5,3,5,1,9,5
GSW,GSW vs. UTA,01/22/2020,,L,12,26,11,25,44.0,3,9,33.3,1,2,50.0,4,5,9,8,3,2,4,7,-9
UTA,UTA @ GSW,01/22/2020,,W,12,35,13,22,59.1,6,9,66.7,3,6,50.0,2,9,11,10,3,2,1,2,9
NOP,NOP vs. SAS,01/22/2020,,L,12,31,10,17,58.8,3,7,42.9,8,10,80.0,0,7,7,6,3,0,2,6,-3
HOU,HOU vs. DEN,01/22/2020,,W,12,32,12,28,42.9,4,8,50.0,4,4,100.0,9,9,18,7,4,1,1,5,4
NYK,NYK vs. LAL,01/22/2020,,L,12,22,7,25,28.0,3,11,27.3,5,6,83.3,7,6,13,5,5,1,0,9,-6
LAC,LAC @ ATL,01/22/2020,,L,12,15,5,20,25.0,1,8,12.5,4,9,44.4,3,11,14,2,5,0,5,3,-13
SAC,SAC @ DET,01/22/2020,,L,12,25,9,20,45.0,3,8,37.5,4,8,50.0,2,9,11,7,3,0,0,6,-11
SAS,SAS @ NOP,01/22/2020,,W,12,34,13,25,52.0,2,7,28.6,6,7,85.7,3,7,10,4,1,2,1,6,3
WAS,WAS @ MIA,01/22/2020,,L,12,33,12,19,63.2,4,10,40.0,5,7,71.4,0,10,10,9,3,3,1,6,12
DEN,DEN @ HOU,01/22/2020,,L,12,28,11,24,45.8,3,9,33.3,3,5,60.0,5,6,11,8,3,3,4,4,-4
PHI,PHI @ TOR,01/22/2020,,L,12,22,7,21,33.3,4,14,28.6,4,5,80.0,0,8,8,6,0,4,1,4,-4
LAL,LAL @ NYK,01/22/2020,,W,12,28,10,20,50.0,1,5,20.0,7,9,77.8,4,9,13,6,4,4,4,6,6
MIA,MIA vs. WAS,01/22/2020,,W,12,21,7,19,36.8,4,7,57.1,3,3,100.0,0,7,7,4,6,2,1,5,-12
PHX,PHX vs. IND,01/22/2020,,L,12,17,7,21,33.3,1,6,16.7,2,2,100.0,2,9,11,2,5,2,0,5,-12
BOS,BOS vs. MEM,01/22/2020,,W,12,41,15,22,68.2,6,7,85.7,5,6,83.3,3,10,13,10,4,3,3,3,22
MEM,MEM @ BOS,01/22/2020,,L,12,19,8,23,34.8,3,9,33.3,0,0,0.0,2,5,7,6,5,2,3,5,-22
OKC,OKC @ ORL,01/22/2020,,W,12,32,12,18,66.7,2,3,66.7,6,7,85.7,0,7,7,5,4,2,2,6,-6
DET,DET vs. SAC,01/22/2020,,W,12,36,12,22,54.5,5,10,50.0,7,7,100.0,1,9,10,6,2,3,1,6,11
LAC,LAC @ DAL,01/21/2020,,W,12,22,10,27,37.0,0,8,0.0,2,4,50.0,8,6,14,2,1,2,1,5,-7
DAL,DAL vs. LAC,01/21/2020,,L,12,29,11,23,47.8,4,12,33.3,3,3,100.0,3,8,11,6,3,0,2,5,7
WAS,WAS vs. DET,01/20/2020,,W,12,23,11,21,52.4,1,5,20.0,0,0,0.0,2,8,10,6,6,4,0,7,0
CHI,CHI @ MIL,01/20/2020,,L,12,25,7,21,33.3,4,13,30.8,7,7,100.0,0,8,8,5,4,5,0,6,-6
BOS,BOS vs. LAL,01/20/2020,,W,12,35,14,21,66.7,6,10,60.0,1,4,25.0,0,9,9,11,4,4,1,8,10
DET,DET @ WAS,01/20/2020,,L,12,23,8,22,36.4,2,7,28.6,5,7,71.4,4,5,9,5,4,3,1,2,0
MIN,MIN vs. DEN,01/20/2020,,L,12,25,10,23,43.5,3,12,25.0,2,2,100.0,2,8,10,6,2,1,0,3,-1
HOU,HOU vs. OKC,01/20/2020,,L,12,23,8,21,38.1,1,11,9.1,6,6,100.0,2,11,13,4,2,1,2,7,9
NYK,NYK @ CLE,01/20/2020,,W,12,30,12,23,52.2,3,5,60.0,3,3,100.0,2,13,15,4,3,2,3,4,16
GSW,GSW @ POR,01/20/2020,,L,12,35,12,24,50.0,2,5,40.0,9,10,90.0,3,8,11,4,1,2,0,6,1
DEN,DEN @ MIN,01/20/2020,,W,12,26,12,24,50.0,1,6,16.7,1,2,50.0,2,10,12,6,2,2,0,5,1
PHI,PHI @ BKN,01/20/2020,,W,12,26,10,26,38.5,1,7,14.3,5,6,83.3,5,8,13,8,4,2,1,4,3
SAS,SAS @ PHX,01/20/2020,,W,12,30,10,21,47.6,2,7,28.6,8,11,72.7,2,7,9,7,3,2,2,8,-2
PHX,PHX vs. SAS,01/20/2020,,L,12,32,10,18,55.6,3,5,60.0,9,11,81.8,0,7,7,4,2,1,1,6,2
MEM,MEM vs. NOP,01/20/2020,,L,12,27,11,23,47.8,3,9,33.3,2,2,100.0,1,10,11,8,6,3,2,9,-2
UTA,UTA vs. IND,01/20/2020,,W,12,24,9,18,50.0,2,6,33.3,4,4,100.0,1,13,14,5,7,1,2,3,5
SAC,SAC @ MIA,01/20/2020,,L,12,20,7,27,25.9,1,13,7.7,5,6,83.3,5,9,14,4,1,4,2,3,0
OKC,OKC @ HOU,01/20/2020,,W,12,14,6,26,23.1,1,6,16.7,1,3,33.3,5,8,13,3,3,1,1,7,-9
BKN,BKN vs. PHI,01/20/2020,,L,12,23,8,19,42.1,3,6,50.0,4,6,66.7,3,8,11,7,5,1,2,5,-3
CHA,CHA vs. ORL,01/20/2020,,L,12,20,6,16,37.5,1,8,12.5,7,9,77.8,2,8,10,4,6,2,2,7,-1
MIA,MIA vs. SAC,01/20/2020,,W,12,20,7,18,38.9,4,10,40.0,2,2,100.0,0,10,10,4,7,1,0,6,0
CLE,CLE vs. NYK,01/20/2020,,L,12,14,5,24,20.8,0,7,0.0,4,4,100.0,4,9,13,2,3,2,2,3,-16
ATL,ATL vs. TOR,01/20/2020,,L,12,22,8,19,42.1,2,9,22.2,4,10,40.0,2,11,13,5,5,3,4,11,-4
TOR,TOR @ ATL,01/20/2020,,W,12,26,7,19,36.8,2,7,28.6,10,14,71.4,1,11,12,7,3,3,1,7,4
MIL,MIL vs. CHI,01/20/2020,,W,12,31,11,18,61.1,4,6,66.7,5,7,71.4,0,11,11,9,6,1,1,3,6
POR,POR vs. GSW,01/20/2020,,W,12,34,12,23,52.2,7,16,43.8,3,3,100.0,1,6,7,9,3,0,2,7,-1
ORL,ORL @ CHA,01/20/2020,,W,12,21,9,21,42.9,2,6,33.3,1,4,25.0,4,6,10,5,4,2,0,7,1
NOP,NOP @ MEM,01/20/2020,,W,12,29,8,21,38.1,3,9,33.3,10,10,100.0,1,10,11,4,6,3,2,3,2
IND,IND @ UTA,01/20/2020,,L,12,19,8,23,34.8,2,7,28.6,1,2,50.0,3,5,8,5,3,7,3,3,-5
LAL,LAL @ BOS,01/20/2020,,L,12,25,10,24,41.7,1,5,20.0,4,5,80.0,5,4,9,5,4,1,1,6,-10
IND,IND @ DEN,01/19/2020,,W,12,30,12,18,66.7,3,5,60.0,3,3,100.0,1,6,7,9,6,1,0,6,-1
DEN,DEN vs. IND,01/19/2020,,L,12,31,11,19,57.9,2,7,28.6,7,10,70.0,1,5,6,8,2,5,0,4,1
SAS,SAS vs. MIA,01/19/2020,,W,12,26,11,20,55.0,1,8,12.5,3,3,100.0,2,5,7,7,5,2,2,6,-4
MIA,MIA @ SAS,01/19/2020,,L,12,30,9,20,45.0,2,7,28.6,10,11,90.9,5,6,11,4,4,3,1,4,4
TOR,TOR @ MIN,01/18/2020,,W,12,31,10,19,52.6,5,10,50.0,6,7,85.7,1,9,10,6,4,3,1,6,9
GSW,GSW vs. ORL,01/18/2020,,W,12,29,13,20,65.0,3,8,37.5,0,0,0.0,0,12,12,6,4,3,1,3,10
LAL,LAL @ HOU,01/18/2020,,W,12,32,10,18,55.6,3,8,37.5,9,12,75.0,3,15,18,6,7,3,4,7,15
BOS,BOS vs. PHX,01/18/2020,,L,12,25,10,24,41.7,1,7,14.3,4,5,80.0,1,10,11,5,3,2,2,4,-2
OKC,OKC vs. POR,01/18/2020,,W,12,23,7,19,36.8,1,7,14.3,8,13,61.5,5,10,15,4,4,2,1,6,3
